benchmark_id,scenario_id,method,feasibility,m0,m1,n_proxy_total,C_sources,nontransfer_scale,pehe_mean,pehe_sd,pehe_median,pehe_n,ate_hat_mean,ate_hat_sd,ate_hat_median,ate_hat_n,ate_abs_err_mean,ate_abs_err_sd,ate_abs_err_median,ate_abs_err_n,ate_bias_mean,ate_bias_sd,ate_bias_median,ate_bias_n,tau_corr_mean,tau_corr_sd,tau_corr_median,tau_corr_n,tau_kendall_mean,tau_kendall_sd,tau_kendall_median,tau_kendall_n,qini_auc_mean,qini_auc_sd,qini_auc_median,qini_auc_n,topk_10_ratio_mean,topk_10_ratio_sd,topk_10_ratio_median,topk_10_ratio_n,topk_20_ratio_mean,topk_20_ratio_sd,topk_20_ratio_median,topk_20_ratio_n,topk_30_ratio_mean,topk_30_ratio_sd,topk_30_ratio_median,topk_30_ratio_n,topk_10_captured_mean,topk_10_captured_sd,topk_10_captured_median,topk_10_captured_n,topk_20_captured_mean,topk_20_captured_sd,topk_20_captured_median,topk_20_captured_n,calib_slope_mean,calib_slope_sd,calib_slope_median,calib_slope_n,calib_intercept_mean,calib_intercept_sd,calib_intercept_median,calib_intercept_n,calib_r2_mean,calib_r2_sd,calib_r2_median,calib_r2_n,tau_ece_mean,tau_ece_sd,tau_ece_median,tau_ece_n,tau_mce_mean,tau_mce_sd,tau_mce_median,tau_mce_n,policy_value_mean,policy_value_sd,policy_value_median,policy_value_n,policy_regret_mean,policy_regret_sd,policy_regret_median,policy_regret_n,policy_value_top20_mean,policy_value_top20_sd,policy_value_top20_median,policy_value_top20_n,policy_regret_top20_mean,policy_regret_top20_sd,policy_regret_top20_median,policy_regret_top20_n,stage2_lambda_mean,stage2_lambda_sd,stage2_lambda_median,stage2_lambda_n,stage2_n_selected_mean,stage2_n_selected_sd,stage2_n_selected_median,stage2_n_selected_n,stepb_M_fro_norm_mean,stepb_M_fro_norm_sd,stepb_M_fro_norm_median,stepb_M_fro_norm_n,stepb_M_effective_rank_mean,stepb_M_effective_rank_sd,stepb_M_effective_rank_median,stepb_M_effective_rank_n,runtime_sec_mean,runtime_sec_sd,runtime_sec_median,runtime_sec_n,pehe_delta_vs_ProxyOnly,pehe_p_value,pehe_q_value,ate_hat_delta_vs_ProxyOnly,ate_hat_p_value,ate_hat_q_value,ate_abs_err_delta_vs_ProxyOnly,ate_abs_err_p_value,ate_abs_err_q_value,ate_bias_delta_vs_ProxyOnly,ate_bias_p_value,ate_bias_q_value,qini_auc_delta_vs_ProxyOnly,qini_auc_p_value,qini_auc_q_value,topk_10_captured_delta_vs_ProxyOnly,topk_10_captured_p_value,topk_10_captured_q_value,topk_20_captured_delta_vs_ProxyOnly,topk_20_captured_p_value,topk_20_captured_q_value,calib_slope_delta_vs_ProxyOnly,calib_slope_p_value,calib_slope_q_value,calib_intercept_delta_vs_ProxyOnly,calib_intercept_p_value,calib_intercept_q_value,calib_r2_delta_vs_ProxyOnly,calib_r2_p_value,calib_r2_q_value,tau_ece_delta_vs_ProxyOnly,tau_ece_p_value,tau_ece_q_value,tau_mce_delta_vs_ProxyOnly,tau_mce_p_value,tau_mce_q_value,policy_value_delta_vs_ProxyOnly,policy_value_p_value,policy_value_q_value,policy_regret_delta_vs_ProxyOnly,policy_regret_p_value,policy_regret_q_value,policy_value_top20_delta_vs_ProxyOnly,policy_value_top20_p_value,policy_value_top20_q_value,policy_regret_top20_delta_vs_ProxyOnly,policy_regret_top20_p_value,policy_regret_top20_q_value,stage2_lambda_delta_vs_ProxyOnly,stage2_lambda_p_value,stage2_lambda_q_value,stage2_n_selected_delta_vs_ProxyOnly,stage2_n_selected_p_value,stage2_n_selected_q_value,runtime_sec_delta_vs_ProxyOnly,runtime_sec_p_value,runtime_sec_q_value
l1tcl_gold_dim_sweep,8fa4d5e0e043,IPWTransport,FeasibleRestricted,50,50,5000,10,,0.19161441976541344,0.04472804316051095,0.19318191673458376,5,-0.05652330660417567,0.0678468768281701,-0.05674984650672022,5,0.05095093982097665,0.03867043108336836,0.04364063309015323,5,0.010476693395824301,0.0678468768281701,0.010250153493279755,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,8.44524194861234e-19,3.489144948871857e-17,1.6602292964853417e-17,5,-0.06700000000000024,2.1942709178604383e-17,-0.06700000000000023,5,1.0,0.0,1.0,5,0.15229272891927606,0.03394763092105209,0.1530375934585359,5,0.36768688216193796,0.06943708240858437,0.3782624607292964,5,-0.09635626418984358,0.3486775345010892,-0.053751597794126006,5,0.0267598,0.010192657832969772,0.028073000000000015,5,-0.0829964641898436,0.3492803497435569,-0.025946597794126013,5,1.5265566588595904e-17,2.4236514457283396e-17,0.0,5,,,,0,,,,0,,,,0,,,,0,0.7335543632507324,0.18172342264157265,0.7928102016448975,5,-0.29937844483495557,0.022950040046687048,1.0,0.11877243643271487,0.569183719695074,1.0,-0.2382494670901568,0.0771129756429437,1.0,0.11877243643271487,0.569183719695074,1.0,0.0,,,0.0,,,0.0,,,-2.3817101814842898e-18,0.8897355057796181,1.0,1.9428902930940238e-17,0.26349281706900773,1.0,0.0,,,-0.26080084545160664,0.029699763974119043,1.0,-0.5350014235242015,0.010636075486446532,0.8615221144021691,-0.0003349999999999881,0.979256081624675,1.0,0.0003349999999999881,0.979256081624675,1.0,-2.2898349882893852e-17,0.16094301069703287,1.0,2.2898349882893852e-17,0.16094301069703287,1.0,,,,,,,-6.527423000335693,3.977460563842572e-06,0.0006090188944084101
l1tcl_gold_dim_sweep,8fa4d5e0e043,OutcomeModelTransport,FeasibleRestricted,50,50,5000,10,,0.058053865259788374,0.016190888953256762,0.05366410871125172,5,-0.07373689193391826,0.04240572850150026,-0.06561785724355593,5,0.03174548040044393,0.024397920886539828,0.02830219329121543,5,-0.006736891933918285,0.04240572850150026,0.0013821427564440492,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,6.226146118320131e-17,5.711275807834677e-17,5.12268672277818e-17,5,-0.06700000000000025,1.3877787807814457e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.04727860097107643,0.014969823277394418,0.04310479228690013,5,0.11246039468366216,0.029612659145672945,0.10602985041342887,5,-0.0760954641898436,0.3550899206892553,-0.016365597794126007,5,0.006499000000000024,0.006743575794784245,0.0038189999999999995,5,-0.0829964641898436,0.3492803497435569,-0.025946597794126006,5,1.3877787807814457e-17,2.4037033579794548e-17,0.0,5,,,,0,,,,0,,,,0,,,,0,0.09669084548950195,0.0425604494234385,0.08191394805908203,5,-0.43293899934058067,0.003229281519967877,0.46178725735540643,0.10155885110297228,0.5742892503498774,1.0,-0.2574549265106895,0.07340681821968753,1.0,0.10155885110297228,0.5742892503498774,1.0,0.0,,,0.0,,,0.0,,,5.90352268068558e-17,0.04340955325018907,1.0,1.1102230246251566e-17,0.09930068321372677,1.0,0.0,,,-0.36581497339980623,0.005835688310916766,0.8169963635283473,-0.7902279110024772,0.0011363828298226193,0.1818212527716191,0.019925799999999987,0.05431287645477819,1.0,-0.019925799999999987,0.05431287645477819,1.0,-2.151057110211241e-17,0.19652243256841068,1.0,2.151057110211241e-17,0.19652243256841068,1.0,,,,,,,-7.164286518096924,1.6715590080241751e-06,0.0002691210002918922
l1tcl_gold_dim_sweep,8fa4d5e0e043,ProposedA_FullyDirect,OracleTargetTreated,50,50,5000,10,,0.34856653155021605,0.05513014313789204,0.3539515990961304,5,-0.05863131825119874,0.18046171512066708,-0.12593348001621021,5,0.14589322779741437,0.07776844971209988,0.15513926069877662,5,0.008368681748801237,0.18046171512066708,-0.05893348001621024,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.365626037001625e-17,1.3289821072146442e-17,-7.685080635043342e-18,5,-0.06700000000000024,1.6996749443881478e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.26918983558270726,0.045527936319012974,0.27286843243343106,5,0.7365479295519707,0.1293276609802236,0.7768320672963406,5,-0.09816526418984359,0.351311900218155,-0.026415597794126007,5,0.0285688,0.013701098649378426,0.021775000000000044,5,-0.08299646418984359,0.3492803497435568,-0.025946597794126006,5,2.7755575615628915e-18,6.206335383118183e-18,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,8.536868238449097,0.13461609777940226,8.59326171875,5,-0.14242633305015295,0.10450540216664851,1.0,0.11666442478569179,0.40236537664124633,1.0,-0.1433071791137191,0.2796204785995971,1.0,0.11666442478569179,0.40236537664124633,1.0,0.0,,,0.0,,,0.0,,,-1.6882494746361772e-17,0.037462417745740995,1.0,8.326672684688674e-18,0.4676047546093973,1.0,0.0,,,-0.14390373878817536,0.11156160873978616,1.0,-0.16614037613416877,0.12536899357885156,1.0,-0.0021439999999999884,0.7097522512796921,1.0,0.0021439999999999875,0.7097522512796922,1.0,-1.0408340855860843e-17,0.4089650038544071,1.0,1.0408340855860843e-17,0.4089650038544071,1.0,0.0,,,0.0,,,1.275890874862671,0.0017657354273780093,0.0866431118545724
l1tcl_gold_dim_sweep,8fa4d5e0e043,ProposedB_LinearStepB,OracleTargetTreated,50,50,5000,10,,0.34234552233127297,0.03457506259998017,0.36023179171101183,5,-0.06389044215253223,0.1814288162026894,-0.10642683690649475,5,0.13939750299458376,0.09294580267452351,0.13179551655973926,5,0.003109557847467731,0.1814288162026894,-0.039426836906494775,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-2.655073327099019e-17,9.77567489816617e-18,-2.925928514018162e-17,5,-0.06700000000000024,1.2018516789897274e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.27229574867241635,0.02585708589560311,0.28599995441009096,5,0.6846906924753023,0.11500715444840533,0.7242321062055095,5,-0.09725406418984357,0.3518893757814768,-0.021122597794126008,5,0.027657599999999987,0.014785565707811104,0.023651000000000033,5,-0.08299646418984358,0.3492803497435569,-0.025946597794126006,5,-8.326672684688674e-18,2.7052788744732946e-17,0.0,5,0.10226256934075584,0.05888989591567366,0.06247616348217896,5,11.8,6.97853852894716,15.0,5,0.9029297304772921,0.10011700517641087,0.9141730442883258,5,9.0,1.224744871391589,9.0,5,23.336456203460692,2.4475231519839866,22.368046283721924,5,-0.14864734226909598,0.12212045363574635,1.0,0.1114053008843583,0.4331414211651933,1.0,-0.14980290391654966,0.26576482115382427,1.0,0.1114053008843583,0.4331414211651933,1.0,0.0,,,0.0,,,0.0,,,-2.9776967647335715e-17,0.024571609669791813,1.0,1.1102230246251566e-17,0.29425636802442634,1.0,0.0,,,-0.14079782569846627,0.13279346283409907,1.0,-0.21799761321083722,0.11332700370486909,1.0,-0.00123279999999998,0.831863356043283,1.0,0.0012327999999999797,0.8318633560432831,1.0,6.938893903907229e-19,0.373900966300059,1.0,-6.938893903907229e-19,0.373900966300059,1.0,0.10226256934075584,0.017796789865038156,0.48841692906482786,11.8,0.019419640866406258,0.4660713807937502,16.07547883987427,6.905805452767082e-05,0.007941676270682145
l1tcl_gold_dim_sweep,8fa4d5e0e043,ProposedB_SourceDR,FeasibleRestricted,50,50,5000,10,,0.05618977059001212,0.009342691003424147,0.05205409565407124,5,-0.07940905305798222,0.025690546768744563,-0.0750765542981228,5,0.02223968844801323,0.015304583061650476,0.024576588475077446,5,-0.012409053057982252,0.025690546768744563,-0.008076554298122818,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,4.071897028519759e-17,1.3857141090077011e-16,-3.977910376476024e-18,5,-0.06700000000000025,1.2018516789897274e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.04123018777660369,0.00713054850543483,0.03770489101268507,5,0.11490874768704681,0.020230176074977294,0.10127119083578023,5,-0.0731072641898436,0.3482884299879538,-0.021122597794126008,5,0.003510800000000018,0.0031506389352002812,0.0021439999999999793,5,-0.0829964641898436,0.3492803497435569,-0.025946597794126013,5,1.5265566588595904e-17,2.4236514457283396e-17,0.0,5,0.10304176144014845,0.06796258576556223,0.0763132905123434,5,4.4,3.9115214431215892,3.0,5,0.902929730477292,0.10011700517641085,0.9141730442883256,5,9.0,1.224744871391589,9.0,5,25.90673041343689,2.6046413585560746,26.867302656173706,5,-0.4348030940103569,0.0030109446466849332,0.4426088630626852,0.09588668997890831,0.6149997976614151,1.0,-0.2669607184631202,0.06363950032624863,1.0,0.0958866899789083,0.6149997976614152,1.0,0.0,,,0.0,,,0.0,,,3.749273590885208e-17,0.5393291761594113,1.0,8.326672684688674e-18,0.304558784680535,1.0,0.0,,,-0.371863386594279,0.005208188501307837,0.7451094019677326,-0.7877795579990927,0.001056731154621734,0.1711904470487209,0.022913999999999993,0.07491460221058423,1.0,-0.022913999999999993,0.07491460221058423,1.0,-2.2898349882893852e-17,0.16094301069703287,1.0,2.2898349882893852e-17,0.16094301069703287,1.0,0.10304176144014845,0.027524312827716692,0.48841692906482786,4.4,0.065684106503028,1.0,18.645753049850462,6.0936640987628346e-05,0.007190523636540145
l1tcl_gold_dim_sweep,8fa4d5e0e043,ProxyOnly,FeasibleRestricted,50,50,5000,10,,0.49099286460036895,0.14766311369201424,0.4196514549560891,5,-0.17529574303689055,0.37740977726485253,-0.01133911236352099,5,0.28920040691113347,0.22924224245989103,0.24118214172398464,5,-0.10829574303689053,0.3774097772648526,0.05566088763647899,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,3.2262343763455234e-18,1.57020968054532e-17,-4.665768118995011e-18,5,-0.06700000000000025,1.3877787807814457e-17,-0.06700000000000025,5,1.0,0.0,1.0,5,0.4130935743708827,0.14788972083903185,0.3514243970205028,5,0.9026883056861393,0.19778658651553643,0.8558059011645567,5,-0.0960212641898436,0.36305266737890046,-0.02574559779412601,5,0.026424800000000016,0.019102204079634387,0.03082000000000007,5,-0.08299646418984358,0.3492803497435569,-0.02594659779412601,5,-7.632783294297952e-18,2.7798909874046834e-17,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,7.260977363586425,0.3617734221421208,7.091863632202148,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1tcl_gold_dim_sweep,8fa4d5e0e043,TargetOnlyDR,OracleTargetTreated,50,50,5000,10,,0.3874033339995084,0.009743344724479618,0.3919910653788018,5,-0.034731710974657895,0.17557975230804862,-0.013026761948738648,5,0.13880054622015342,0.08970960359720845,0.1339030274368691,5,0.03226828902534208,0.17557975230804862,0.05397323805126133,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-6.3602089148849325e-18,1.062968910674085e-17,-2.4421618773969908e-18,5,-0.06700000000000024,2.1942709178604383e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.30529194734512755,0.011098412903936802,0.30648709337435043,5,0.7783685682418314,0.03803886160782042,0.7851199085643108,5,-0.10099266418984361,0.34819334382344413,-0.02420459779412601,5,0.03139620000000002,0.013231745168344196,0.033634,5,-0.08299646418984359,0.3492803497435568,-0.025946597794126006,5,2.7755575615628915e-18,6.206335383118183e-18,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,5.741238355636597,0.26476083130630246,5.685136556625366,5,-0.10358953060086055,0.19342283224100093,1.0,0.14056403206223264,0.399838333677546,1.0,-0.15039986069098002,0.27255489524294635,1.0,0.14056403206223264,0.399838333677546,1.0,0.0,,,0.0,,,0.0,,,-9.586443291230454e-18,0.13086269192218228,1.0,1.3877787807814457e-17,0.4299733794885493,1.0,0.0,,,-0.10780162702575516,0.18479149032562409,1.0,-0.12431973744430802,0.2957553947645456,1.0,-0.0049714000000000095,0.5371616902963086,1.0,0.0049714000000000095,0.5371616902963086,1.0,-1.0408340855860843e-17,0.4089650038544071,1.0,1.0408340855860843e-17,0.4089650038544071,1.0,0.0,,,0.0,,,-1.5197390079498292,0.0009443261106716628,0.056659566640299766
l1tcl_gold_dim_sweep,8fc9b78128df,AnchorOnly,OracleTargetTreated,100,100,5000,10,,0.24494370772476154,0.02434095802786682,0.25695321455272085,5,-0.05492318282051765,0.07400874636381802,-0.06538660561708033,5,0.050762646408083326,0.04938166250631025,0.05269051273812021,5,0.012076817179482335,0.07400874636381802,0.0016133943829196445,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,4.316215179364468e-18,4.949821321138679e-17,2.811506820325469e-17,5,-0.06700000000000023,1.6996749443881478e-17,-0.06700000000000023,5,1.0,0.0,1.0,5,0.1888075406184298,0.018410263049397437,0.20029008066468149,5,0.4784926887427739,0.05246490367649623,0.4802363513555404,5,-0.14208736896580648,0.3674566774749325,-0.1530734537895601,5,0.02799259999999999,0.007628502428393139,0.026866999999999974,5,-0.1274947689658065,0.36567170899418977,-0.12808245378956012,5,1.1102230246251566e-17,2.4825341532472735e-17,0.0,5,0.01889880108261046,0.011297926934232698,0.01909709662411766,5,0.6,0.8944271909999159,0.0,5,,,,0,,,,0,10.425515270233154,0.4690246564489675,10.57230806350708,5,-0.31161357064797196,0.01625192016620993,1.0,-0.08582138342214927,0.6939646603640521,1.0,-0.328893658657067,0.0597231693274987,1.0,-0.08582138342214925,0.6939646603640522,1.0,0.0,,,0.0,,,0.0,,,-1.060940035225708e-17,0.6839241974636199,1.0,1.9428902930940238e-17,0.15993479883742162,1.0,0.0,,,-0.28945873269732686,0.021213121341660767,1.0,-0.4940627681128544,0.011832473456944182,0.9345351953333941,0.009688200000000027,0.3502550806911917,1.0,-0.009688200000000027,0.3502550806911917,1.0,-1.2490009027033011e-17,0.3133664955648933,1.0,1.2490009027033011e-17,0.3133664955648933,1.0,0.01889880108261046,0.020113706329271574,0.48841692906482786,0.6,0.20799999999999982,1.0,3.400389623641968,4.604210985033764e-05,0.005617137401741192
l1tcl_gold_dim_sweep,8fc9b78128df,AnchorPlugin,FeasibleRestricted,100,100,5000,10,,0.34572582734809626,0.07898191527104176,0.3587189003952865,5,-0.00330637727709871,0.2328586362191489,0.02060253994355371,5,0.18911966555484053,0.12077430006765766,0.22276166660556518,5,0.06369362272290127,0.23285863621914887,0.08760253994355369,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-7.81332240936203e-18,3.31779086318983e-17,-5.500423603723271e-18,5,-0.06700000000000024,2.0816681711721685e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.2808563259923183,0.06753684511348974,0.29951832821739166,5,0.6780830862525364,0.16467613112678073,0.6884286769546857,5,-0.1487873689658065,0.3830453758076418,-0.16030945378956013,5,0.034692599999999976,0.01898184613782335,0.036515,5,-0.12749476896580647,0.36567170899418977,-0.1280824537895601,5,-6.938893903907228e-18,1.2018516789897274e-17,0.0,5,0.041860511142411315,0.025387284769284996,0.03974249594164521,5,12.0,5.522680508593631,13.0,5,,,,0,,,,0,7.269552946090698,0.5521268000879553,7.329746723175049,5,-0.21083145102463727,0.01703057286291761,1.0,-0.03420457787873032,0.802215571508688,1.0,-0.1905366395103098,0.09340197530170105,1.0,-0.034204577878730304,0.8022155715086883,1.0,0.0,,,0.0,,,0.0,,,-2.2738937940983576e-17,0.05280316856863365,1.0,1.3877787807814457e-17,0.2980148117312104,1.0,0.0,,,-0.19740994732343836,0.02522715076562416,1.0,-0.29447237060309195,0.013457564300963188,0.9644121026552601,0.0029882000000000407,0.44035176383744257,1.0,-0.0029882000000000407,0.44035176383744257,1.0,5.551115123125783e-18,0.373900966300059,1.0,-5.551115123125783e-18,0.373900966300059,1.0,0.041860511142411315,0.02107407501039171,0.48841692906482786,12.0,0.008287331101718469,0.21789226634897735,0.24442729949951172,0.3576087994873987,1.0
l1tcl_gold_dim_sweep,8fc9b78128df,DRLearner_PooledNoSite,OracleTargetTreated,100,100,5000,10,,0.0737543563435557,0.013016047830269982,0.0703914348790539,5,-0.07724002840681858,0.04863649966723028,-0.06451464747461336,5,0.036498928799238495,0.02883343671384327,0.03480445560078603,5,-0.010240028406818601,0.04863649966723028,0.0024853525253866193,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-8.120096737251845e-18,1.1551680567437242e-16,6.228852437398729e-18,5,-0.06700000000000024,2.0816681711721685e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.06021376978554253,0.0131513208933351,0.05738282497131429,5,0.14061124005907247,0.021689325814478563,0.14052835042201428,5,-0.12454676896580648,0.37259127124579683,-0.12459845378956012,5,0.010451999999999986,0.0091592945416118,0.009916000000000008,5,-0.12749476896580644,0.3656717089941897,-0.12808245378956012,5,-2.2204460492503132e-17,4.965068306494547e-17,0.0,5,,,,0,,,,0,,,,0,,,,0,0.3437763214111328,0.12953523576339154,0.33499765396118164,5,-0.48280292202917785,0.0047341215928255196,0.6533087798099217,-0.1081382290084502,0.6360028129584228,1.0,-0.3431573762659118,0.062043680811772944,1.0,-0.10813822900845019,0.6360028129584228,1.0,0.0,,,0.0,,,0.0,,,-2.3045712268873392e-17,0.6593604874701902,1.0,2.7755575615628915e-18,0.8927663880925567,1.0,0.0,,,-0.4180525035302141,0.007412715270255536,0.9340021240521975,-0.8319442167965558,0.003380358074307446,0.39212153661966376,0.027228800000000032,0.036263863124146915,1.0,-0.027228800000000032,0.036263863124146915,1.0,2.0816681711721685e-17,0.4089650038544071,1.0,-2.0816681711721685e-17,0.4089650038544071,1.0,,,,,,,-6.6813493251800535,6.202969731681792e-09,1.0855197030443136e-06
l1tcl_gold_dim_sweep,8fc9b78128df,DRLearner_PooledWithSite,OracleTargetTreated,100,100,5000,10,,0.07373391830246716,0.013821282155777236,0.06914787867854048,5,-0.07701396847388892,0.04894101058479356,-0.06504778704806378,5,0.03630163225576172,0.029551841605308247,0.03214229627317103,5,-0.010013968473888937,0.048941010584793554,0.0019522129519361914,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-5.804800236667002e-18,1.0903007702253977e-16,9.806109550055771e-18,5,-0.06700000000000025,2.1942709178604383e-17,-0.06700000000000025,5,1.0,0.0,1.0,5,0.06022179134532542,0.013833937427954104,0.05553638892803546,5,0.14043107960759843,0.022490402948972036,0.13826447847198164,5,-0.12461376896580649,0.3724569569702161,-0.12453145378956014,5,0.010519,0.00925170295134902,0.009849000000000024,5,-0.1274947689658065,0.36567170899418977,-0.12808245378956012,5,-1.3877787807814458e-18,3.103167691559092e-18,0.0,5,,,,0,,,,0,,,,0,,,,0,0.8751558303833008,0.33041407282205726,0.9127645492553711,5,-0.4828233600702664,0.004656817135204733,0.647297581793458,-0.10791216907552052,0.636649262574524,1.0,-0.3433546728093886,0.061807982552561126,1.0,-0.10791216907552052,0.636649262574524,1.0,0.0,,,0.0,,,0.0,,,-2.0730415768288543e-17,0.6760174335850812,1.0,-2.7755575615628915e-18,0.8899165133405488,1.0,0.0,,,-0.4180444819704312,0.007319067473169149,0.9328805991290042,-0.8321243772480298,0.0033218817470606265,0.3902024935944288,0.027161800000000014,0.037559945187236383,1.0,-0.027161800000000014,0.037559945187236383,1.0,0.0,,,0.0,,,,,,,,,-6.149969816207886,1.2880220244379855e-06,0.0002125236340322676
l1tcl_gold_dim_sweep,8fc9b78128df,EntropyBalancing,FeasibleRestricted,100,100,5000,10,,0.5591928428470283,0.3407334004332178,0.4715576139589007,5,-0.2210118782750361,0.46501796946949825,-0.08880891465910423,5,0.3239040182212766,0.3387462456868409,0.2880888581460439,5,-0.1540118782750361,0.46501796946949825,-0.021808914659104256,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,8.22705591621773e-18,1.2969026618121301e-17,1.3437658944578548e-17,5,-0.06700000000000023,1.8358587643600646e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.45836584281297676,0.2918616833742945,0.3856338631290343,5,1.0759856607367366,0.6428698835994426,0.9346285031871953,5,-0.13905896896580647,0.3745577583105883,-0.13900345378956014,5,0.024964199999999985,0.017371008223473965,0.024321000000000023,5,-0.1274947689658065,0.36567170899418977,-0.12808245378956012,5,1.2490009027033011e-17,2.4236514457283396e-17,0.0,5,,,,0,,,,0,,,,0,,,,0,1.887444305419922,0.4518360813566357,2.1966803073883057,5,0.002635564474294705,0.98635908610484,1.0,-0.25191007887666766,0.16391018584600636,1.0,-0.05575228684387371,0.7692606737304544,1.0,-0.25191007887666766,0.16391018584600636,1.0,0.0,,,0.0,,,0.0,,,-6.698559615403816e-18,0.6261939178162017,1.0,1.1102230246251566e-17,0.47662066727284136,1.0,0.0,,,-0.019900430502779908,0.8809233791328237,1.0,0.10343020388110843,0.7329769331393298,1.0,0.012716600000000028,0.26255306003192563,1.0,-0.012716600000000028,0.26255306003192563,1.0,-1.3877787807814457e-17,0.26626462796630995,1.0,1.3877787807814457e-17,0.26626462796630995,1.0,,,,,,,-5.137681341171264,1.2768604699890293e-05,0.0018259104720843118
